Data,BRL/USD,S&P500,XAU/USD,Crude,CPI,IBOV,IPCA
02/01/1996,0.9779,638.5,413,16.52,154.9,5152,181.71
02/02/1996,0.9779,635.8,415.35,16.71,154.9,5269,181.71
02/05/1996,0.978,641.4,413.7,16.54,154.9,5411,181.71
02/06/1996,0.978,646.3,412.4,16.61,154.9,5333,181.71
02/07/1996,0.9779,649.9,408.65,16.59,154.9,5354,181.71
02/08/1996,0.9779,656.1,409.5,16.74,154.9,5283,181.71
02/09/1996,0.978,656.4,405.45,16.78,154.9,5323,181.71
02/12/1996,0.978,661.5,401.1,16.93,154.9,5305,181.71
02/13/1996,0.978,660.5,403.9,17.79,154.9,5339,181.71
02/14/1996,0.9845,655.6,404.25,17.93,154.9,5386,181.71
02/15/1996,0.9845,651.3,403.35,17.15,154.9,5331,181.71
02/16/1996,0.984,648,405.45,17.1,154.9,5274,181.71
02/19/1996,0.984,648,405.65,17.22,154.9,5274,181.71
02/20/1996,0.984,640.6,399.25,17.55,154.9,5274,181.71
02/21/1996,0.9835,648.1,402.25,18.22,154.9,5274,181.71
02/22/1996,0.9815,658.9,399.75,18.28,154.9,5173,181.71
02/23/1996,0.9808,659.1,398.25,17.55,154.9,5238,181.71
02/26/1996,0.9829,650.5,399.05,17.8,154.9,5274,181.71
02/27/1996,0.987,647.2,398.25,17.97,154.9,5245,181.71
02/28/1996,0.9825,644.8,400.35,17.71,154.9,5193,181.71
02/29/1996,0.9844,640.4,399.75,17.76,154.9,5199,181.71
03/01/1996,0.9832,644.4,398.75,17.76,155.7,4958,182.06
03/04/1996,0.983,650.8,393.95,17.5,155.7,5083,182.06
03/05/1996,0.983,655.8,393.6,17.92,155.7,5153,182.06
03/06/1996,0.9832,652,393.25,18.38,155.7,5198,182.06
03/07/1996,0.983,653.6,395.45,18.39,155.7,4975,182.06
03/08/1996,0.9831,633.5,397.1,18.19,155.7,4756,182.06
03/11/1996,0.9832,640,395.55,18.4,155.7,4722,182.06
03/12/1996,0.9839,637.1,396.55,18.86,155.7,4772,182.06
03/13/1996,0.9873,638.5,396.95,18.92,155.7,4739,182.06
03/14/1996,0.9878,640.9,395.7,19.05,155.7,4806,182.06
03/15/1996,0.986,641.4,396.2,18.18,155.7,4841,182.06
03/18/1996,0.9859,652.6,395.6,18.85,155.7,4852,182.06
03/19/1996,0.9864,651.7,395.35,18.61,155.7,4887,182.06
03/20/1996,0.9877,650,395.95,18.68,155.7,4852,182.06
03/21/1996,0.9877,649.2,398,18.87,155.7,4868,182.06
03/22/1996,0.9867,650.6,398.35,19.62,155.7,4980,182.06
03/25/1996,0.9873,650,398.85,20.18,155.7,5051,182.06
03/26/1996,0.9873,653,400.2,19.94,155.7,5032,182.06
03/27/1996,0.9877,648.9,400.15,19.69,155.7,4982,182.06
03/28/1996,0.9873,648.9,396.5,19.21,155.7,5040,182.06
03/29/1996,0.9876,645.5,395.45,19.41,155.7,4980,182.06
04/01/1996,0.9871,653.7,394.95,19.74,156.3,4955,183.32
04/02/1996,0.9864,655.3,393.95,20.19,156.3,5009,183.32
04/03/1996,0.9868,655.9,394.15,19.98,156.3,4986,183.32
04/04/1996,0.9868,655.9,394.75,20.25,156.3,4986,183.32
04/05/1996,0.9868,655.9,394.75,20.25,156.3,4986,183.32
04/08/1996,0.9867,644.2,397.85,20.25,156.3,4978,183.32
04/09/1996,0.9889,642.2,394.5,20.7,156.3,4854,183.32
04/10/1996,0.9905,633.5,395.25,22.03,156.3,4866,183.32
04/11/1996,0.9925,631.2,395.45,23.06,156.3,4890,183.32
04/12/1996,0.989,636.7,394.55,21.75,156.3,4885,183.32
04/15/1996,0.9889,642.5,393.35,21.83,156.3,5016,183.32
04/16/1996,0.9893,645,391.45,19.51,156.3,5022,183.32
04/17/1996,0.989,641.6,391.15,19.12,156.3,4989,183.32
04/18/1996,0.9889,643.6,390.45,18.4,156.3,5004,183.32
04/19/1996,0.9909,645.1,390.6,18.53,156.3,5002,183.32
04/22/1996,0.9909,647.9,391.65,19.03,156.3,5076,183.32
04/23/1996,0.9909,651.6,391.3,20.23,156.3,5080,183.32
04/24/1996,0.9909,650.2,390.75,19.88,156.3,5062,183.32
04/25/1996,0.9908,652.9,393.35,19.84,156.3,5047,183.32
04/26/1996,0.9918,653.5,390.4,19.8,156.3,5122,183.32
04/29/1996,0.9916,654.2,390.55,19.85,156.3,5143,183.32
04/30/1996,0.992,654.2,391.65,19.02,156.3,5149,183.32
05/01/1996,0.992,654.6,393.05,18.8,156.6,5149,184.54
05/02/1996,0.9919,643.4,394.05,18.79,156.6,5164,184.54
05/03/1996,0.9919,641.6,392.45,19.17,156.6,5146,184.54
05/06/1996,0.9919,640.8,394.05,19.17,156.6,5102,184.54
05/07/1996,0.9921,638.3,394.05,19.36,156.6,5153,184.54
05/08/1996,0.993,644.8,393.05,19.3,156.6,5284,184.54
05/09/1996,0.994,645.4,392.85,18.8,156.6,5360,184.54
05/10/1996,0.994,652.1,390.65,19.05,156.6,5388,184.54
05/13/1996,0.9965,661.5,391.45,19.33,156.6,5346,184.54
05/14/1996,0.997,665.6,391.85,19.35,156.6,5480,184.54
05/15/1996,0.9954,665.4,392.7,19.3,156.6,5428,184.54
05/16/1996,0.9953,664.9,392.7,18.69,156.6,5448,184.54
05/17/1996,0.995,668.9,392.55,17.54,156.6,5476,184.54
05/20/1996,0.995,673.1,390.85,18.61,156.6,5560,184.54
05/21/1996,0.995,672.8,391.45,18.42,156.6,5656,184.54
05/22/1996,0.9949,678.4,391.75,19.06,156.6,5602,184.54
05/23/1996,0.9955,676,391.55,18.89,156.6,5682,184.54
05/24/1996,0.9962,678.5,390.9,19.1,156.6,5531,184.54
05/27/1996,0.996,678.5,391.15,19.1,156.6,5601,184.54
05/28/1996,0.996,672.2,391.5,18.94,156.6,5628,184.54
05/29/1996,0.9962,667.9,391.25,18.63,156.6,5711,184.54
05/30/1996,0.9969,671.7,391.05,17.89,156.6,5626,184.54
05/31/1996,0.998,669.1,391,17.8,156.6,5688,184.54
06/03/1996,0.998,667.7,390.55,17.92,156.7,5728,185.73
06/04/1996,0.9979,672.6,388.25,18.55,156.7,5635,185.73
06/05/1996,0.9979,678.4,386.45,17.86,156.7,5599,185.73
06/06/1996,0.9979,673,386.15,18.04,156.7,5599,185.73
06/07/1996,0.999,673.3,385.3,18.28,156.7,5568,185.73
06/10/1996,0.999,672.2,386.05,18.28,156.7,5530,185.73
06/11/1996,0.999,671,384.55,18.03,156.7,5457,185.73
06/12/1996,1.0008,669,384.6,18.06,156.7,5413,185.73
06/13/1996,1.001,667.9,384.6,18.01,156.7,5532,185.73
06/14/1996,1.001,665.9,384.9,17.85,156.7,5504,185.73
06/17/1996,1.001,665.2,384.95,18.65,156.7,5635,185.73
06/18/1996,1.001,662.1,385.6,18.2,156.7,5805,185.73
06/19/1996,1.0015,662,384.5,18,156.7,5835,185.73
06/20/1996,1.002,662.1,384.5,18.08,156.7,5817,185.73
06/21/1996,1.0022,666.8,385.05,18.06,156.7,5823,185.73
06/24/1996,1.002,668.9,385.05,18.1,156.7,6053,185.73
06/25/1996,1.0025,668.5,384.15,18.09,156.7,6202,185.73
06/26/1996,1.004,664.4,383.25,18.71,156.7,6082,185.73
06/27/1996,1.003,668.5,382.15,18.87,156.7,6227,185.73
06/28/1996,1.0039,670.6,380.45,18.91,156.7,6182,185.73
07/01/1996,1.0039,675.9,381.45,19.47,157,6044,186.84
07/02/1996,1.0049,673.6,382.25,19.05,157,6156,186.84
07/03/1996,1.0046,672.4,381.7,19.31,157,6246,186.84
07/04/1996,1.0042,672.4,381.15,19.52,157,6356,186.84
07/05/1996,1.004,657.4,381.75,19.74,157,6432,186.84
07/08/1996,1.004,652.5,381.3,19.35,157,6286,186.84
07/09/1996,1.005,654.8,382.6,19.53,157,6339,186.84
07/10/1996,1.0053,656.1,382.6,19.64,157,6488,186.84
07/11/1996,1.0049,645.7,383.8,20.04,157,6445,186.84
07/12/1996,1.005,646.2,383.45,20.01,157,6508,186.84
07/15/1996,1.006,629.8,384.55,20.45,157,6652,186.84
07/16/1996,1.0059,628.4,383.5,20.46,157,6433,186.84
07/17/1996,1.0064,634.1,383.55,19.4,157,6293,186.84
07/18/1996,1.0069,643.6,383.85,19.43,157,6215,186.84
07/19/1996,1.0068,638.7,384.5,19.22,157,6189,186.84
07/22/1996,1.007,633.8,384.85,19.17,157,6412,186.84
07/23/1996,1.0074,626.9,384.6,19.41,157,6299,186.84
07/24/1996,1.0083,626.6,385.45,19.07,157,6223,186.84
07/25/1996,1.0082,631.2,385.2,19.22,157,6051,186.84
07/26/1996,1.0093,635.9,385.25,18.72,157,6096,186.84
07/29/1996,1.01,630.9,384.6,18.89,157,5968,186.84
07/30/1996,1.01,635.3,384.6,18.77,157,5909,186.84
07/31/1996,1.014,640,387.05,18.9,157,6143,186.84
08/01/1996,1.0096,650,386.3,19.4,157.3,6123,187.28
08/02/1996,1.0094,662.5,387.35,19.59,157.3,6277,187.28
08/05/1996,1.0095,660.2,389,19.63,157.3,6364,187.28
08/06/1996,1.0109,662.4,388.55,19.62,157.3,6244,187.28
08/07/1996,1.0109,664.2,388.15,19.76,157.3,6131,187.28
08/08/1996,1.0109,662.6,388.55,19.97,157.3,6165,187.28
08/09/1996,1.0114,662.1,387.65,19.93,157.3,6257,187.28
08/12/1996,1.0119,665.8,387.65,20.66,157.3,6223,187.28
08/13/1996,1.0123,660.2,387.85,20.73,157.3,6304,187.28
08/14/1996,1.0123,662,386.65,20.68,157.3,6228,187.28
08/15/1996,1.0124,662.3,386.6,20.57,157.3,6227,187.28
08/16/1996,1.0129,665.2,386.45,20.53,157.3,6348,187.28
08/19/1996,1.013,666.6,387.2,20.85,157.3,6353,187.28
08/20/1996,1.014,665.7,387.7,20.47,157.3,6292,187.28
08/21/1996,1.0145,665.1,386.85,20.2,157.3,6337,187.28
08/22/1996,1.0143,670.7,387.5,20.72,157.3,6315,187.28
08/23/1996,1.015,667,388.45,20.41,157.3,6249,187.28
08/26/1996,1.0149,663.9,389.45,20.41,157.3,6203,187.28
08/27/1996,1.0151,666.4,388.95,20.03,157.3,6028,187.28
08/28/1996,1.0154,664.8,388.15,20.27,157.3,6126,187.28
08/29/1996,1.016,657.4,387.8,20.75,157.3,6295,187.28
08/30/1996,1.0163,652,386.75,20.78,157.3,6270,187.28
09/02/1996,1.016,652,386.9,21.99,157.8,6259,187.43
09/03/1996,1.0169,654.7,386.5,22.21,157.8,6232,187.43
09/04/1996,1.0164,655.6,385.75,22.11,157.8,6270,187.43
09/05/1996,1.017,649.4,385.75,22.16,157.8,6277,187.43
09/06/1996,1.0179,655.7,385.25,22.54,157.8,6265,187.43
09/09/1996,1.0189,663.8,383.6,22.61,157.8,6335,187.43
09/10/1996,1.0185,663.8,383.2,22.88,157.8,6383,187.43
09/11/1996,1.0183,667.3,382.85,23.58,157.8,6416,187.43
09/12/1996,1.0204,671.1,382.65,23.87,157.8,6358,187.43
09/13/1996,1.0183,680.5,382.6,24.12,157.8,6391,187.43
09/16/1996,1.0184,684,383.35,21.6,157.8,6464,187.43
09/17/1996,1.019,682.9,382.95,21.71,157.8,6534,187.43
09/18/1996,1.0191,681.5,383.35,22.31,157.8,6512,187.43
09/19/1996,1.019,683,382.75,21.91,157.8,6490,187.43
09/20/1996,1.0194,687,381.25,21.99,157.8,6560,187.43
09/23/1996,1.0195,686.5,381.55,22.26,157.8,6588,187.43
09/24/1996,1.0194,685.6,382.85,22.96,157.8,6552,187.43
09/25/1996,1.02,685.8,382.6,23.2,157.8,6564,187.43
09/26/1996,1.0199,685.9,381.35,22.93,157.8,6514,187.43
09/27/1996,1.0204,686.2,380.55,23.47,157.8,6536,187.43
09/30/1996,1.021,687.3,378.55,23.21,157.8,6459,187.43
10/01/1996,1.0209,689.1,378.75,23.07,158.3,6447,187.73
10/02/1996,1.0209,694,379.8,23.1,158.3,6522,187.73
10/03/1996,1.0208,692.8,380.15,23.74,158.3,6522,187.73
10/04/1996,1.0217,701.5,380.5,23.85,158.3,6606,187.73
10/07/1996,1.0219,703.3,380.65,24.49,158.3,6627,187.73
10/08/1996,1.022,700.6,381.4,24.58,158.3,6613,187.73
10/09/1996,1.0235,696.7,381.35,24.27,158.3,6652,187.73
10/10/1996,1.027,694.6,382.05,23.59,158.3,6631,187.73
10/11/1996,1.025,700.7,381.25,23.98,158.3,6627,187.73
10/14/1996,1.0245,703.5,381.75,24.86,158.3,6609,187.73
10/15/1996,1.0245,702.6,381.25,24.73,158.3,6631,187.73
10/16/1996,1.0245,704.4,381.15,24.83,158.3,6745,187.73
10/17/1996,1.0245,707,380.6,24.19,158.3,6734,187.73
10/18/1996,1.0246,710.8,380.35,24.53,158.3,6766,187.73
10/21/1996,1.0255,709.9,381.9,24.64,158.3,6798,187.73
10/22/1996,1.0273,706.6,384,24.66,158.3,6799,187.73
10/23/1996,1.0256,707.3,383.85,24.07,158.3,6676,187.73
10/24/1996,1.0253,702.3,383.15,23.75,158.3,6649,187.73
10/25/1996,1.0265,700.9,382.85,24.22,158.3,6589,187.73
10/28/1996,1.029,697.3,383.25,24.18,158.3,6503,187.73
10/29/1996,1.0274,701.5,380.6,23.74,158.3,6401,187.73
10/30/1996,1.0274,700.9,380.5,23.57,158.3,6550,187.73
10/31/1996,1.0273,705.3,377.95,22.67,158.3,6543,187.73
11/01/1996,1.0275,703.8,378.25,22.5,158.6,6533,188.05
11/04/1996,1.0274,706.7,378.7,22.28,158.6,6641,188.05
11/05/1996,1.0275,714.1,378.75,22.19,158.6,6658,188.05
11/06/1996,1.0275,724.6,377.95,22.15,158.6,6698,188.05
11/07/1996,1.0284,727.6,379.1,22.21,158.6,6705,188.05
11/08/1996,1.0294,730.8,379.45,22.98,158.6,6667,188.05
11/11/1996,1.0294,731.9,381.5,23.01,158.6,6560,188.05
11/12/1996,1.03,729.6,382.8,22.83,158.6,6583,188.05
11/13/1996,1.03,731.1,383.15,23.89,158.6,6523,188.05
11/14/1996,1.0295,735.9,381.4,23.81,158.6,6571,188.05
11/15/1996,1.0295,737.6,380.3,23.3,158.6,6571,188.05
11/18/1996,1.0294,737,379.05,22.87,158.6,6523,188.05
11/19/1996,1.0295,742.2,378.15,23.38,158.6,6556,188.05
11/20/1996,1.0304,744,378.35,22.54,158.6,6557,188.05
11/21/1996,1.0302,742.8,376.7,23.13,158.6,6541,188.05
11/22/1996,1.0304,748.7,376.35,23.03,158.6,6626,188.05
11/25/1996,1.0304,757,374.5,22.62,158.6,6645,188.05
11/26/1996,1.0315,756,375.05,22.74,158.6,6649,188.05
11/27/1996,1.0319,755,373.45,22.72,158.6,6632,188.05
11/28/1996,1.0325,755,372.5,22.6,158.6,6592,188.05
11/29/1996,1.0326,757,371.4,22.77,158.6,6645,188.05
12/02/1996,1.0324,756.6,368.45,23.62,158.6,6666,188.52
12/03/1996,1.0324,748.3,368.65,23.77,158.6,6736,188.52
12/04/1996,1.0335,745.1,370.95,23.78,158.6,6837,188.52
12/05/1996,1.0344,744.4,370.9,24.63,158.6,6798,188.52
12/06/1996,1.0345,739.6,368.95,24.54,158.6,6947,188.52
12/09/1996,1.0345,749.8,368.1,24.1,158.6,6873,188.52
12/10/1996,1.036,747.5,368.6,23.29,158.6,6836,188.52
12/11/1996,1.0367,740.7,369.05,22.15,158.6,6856,188.52
12/12/1996,1.038,729.3,369.15,22.52,158.6,6678,188.52
12/13/1996,1.0388,728.6,368.7,23.53,158.6,6658,188.52
12/16/1996,1.0385,721,368.1,24.1,158.6,6680,188.52
12/17/1996,1.0385,726,368.55,23.7,158.6,6654,188.52
12/18/1996,1.0375,731.5,369.35,23.92,158.6,6785,188.52
12/19/1996,1.038,745.8,369.05,23.98,158.6,6910,188.52
12/20/1996,1.0379,748.9,368.75,23.46,158.6,6892,188.52
12/23/1996,1.0385,746.9,368.85,23.19,158.6,6942,188.52
12/24/1996,1.0387,751,368.85,23.39,158.6,6942,188.52
12/25/1996,1.0387,751,368.9,23.39,158.6,6942,188.52
12/26/1996,1.0385,755.8,369.25,23.39,158.6,6913,188.52
12/27/1996,1.039,756.8,369.45,23.42,158.6,6958,188.52
12/30/1996,1.0385,753.9,369.45,23.69,158.6,7007,188.52
12/31/1996,1.0389,740.7,368.05,23.81,158.6,7007,188.52
01/02/1997,1.039,737,365.4,24.22,159.1,7040,189.7
01/03/1997,1.0391,748,361.05,24.12,159.1,6956,189.7
01/06/1997,1.04,747.6,357.85,24.56,159.1,6998,189.7
01/07/1997,1.04,753.2,358.85,24.59,159.1,7160,189.7
01/08/1997,1.0415,748.4,355.9,24.8,159.1,7298,189.7
01/09/1997,1.0404,754.9,357.75,24.57,159.1,7427,189.7
01/10/1997,1.0412,759.5,359.05,24.34,159.1,7454,189.7
01/13/1997,1.0415,759.5,358.5,23.48,159.1,7478,189.7
01/14/1997,1.0415,768.9,354,23.36,159.1,7412,189.7
01/15/1997,1.0423,767.2,352.5,23.84,159.1,7621,189.7
01/16/1997,1.0428,769.8,354.55,23.59,159.1,7668,189.7
01/17/1997,1.0431,776.2,355.55,22.54,159.1,7656,189.7
01/20/1997,1.0425,776.7,353.55,22.58,159.1,7816,189.7
01/21/1997,1.0429,782.7,352.95,22.36,159.1,7835,189.7
01/22/1997,1.043,786.2,350.75,22.48,159.1,7905,189.7
01/23/1997,1.0431,777.6,351.95,22.42,159.1,7818,189.7
01/24/1997,1.0434,770.5,352.35,22.26,159.1,7891,189.7
01/27/1997,1.0435,765,356.25,22.05,159.1,7760,189.7
01/28/1997,1.0444,765,353.25,22.25,159.1,7759,189.7
01/29/1997,1.0452,772.5,351.25,22.77,159.1,7850,189.7
01/30/1997,1.0453,784.2,345.65,23.18,159.1,7737,189.7
01/31/1997,1.0456,786.2,344.35,22.52,159.1,7789,189.7
02/03/1997,1.045,786.7,346.65,22.54,159.6,7965,190.2
02/04/1997,1.046,789.3,344.35,22.43,159.6,8096,190.2
02/05/1997,1.0467,778.3,344.35,22.47,159.6,8102,190.2
02/06/1997,1.0469,780.1,343.05,21.69,159.6,8171,190.2
02/07/1997,1.047,789.6,341.75,20.95,159.6,8148,190.2
02/10/1997,1.047,785.4,341.4,21.13,159.6,8148,190.2
02/11/1997,1.047,789.6,339.85,21.14,159.6,8148,190.2
02/12/1997,1.047,802.8,342.9,20.52,159.6,8317,190.2
02/13/1997,1.0485,811.8,341,20.49,159.6,8671,190.2
02/14/1997,1.0491,808.5,344.75,20.49,159.6,8765,190.2
02/17/1997,1.0485,808.5,344.25,20.34,159.6,8700,190.2
02/18/1997,1.049,816.3,345.85,20.39,159.6,8816,190.2
02/19/1997,1.05,812.5,345.25,20.63,159.6,8950,190.2
02/20/1997,1.0505,802.8,350.5,20.08,159.6,8771,190.2
02/21/1997,1.05,801.8,352.25,19.79,159.6,8702,190.2
02/24/1997,1.0499,810.3,353.25,19.12,159.6,8720,190.2
02/25/1997,1.0507,812.1,354.25,19.45,159.6,8959,190.2
02/26/1997,1.051,805.7,354.25,19.58,159.6,9149,190.2
02/27/1997,1.0506,795.1,359.15,19.35,159.6,8928,190.2
02/28/1997,1.0509,790.8,363.25,18.85,159.6,8777,190.2
03/03/1997,1.0509,795.3,361.9,18.92,160,8829,190.71
03/04/1997,1.051,791,358.95,19.5,160,8978,190.71
03/05/1997,1.0525,802,352.95,19.4,160,8961,190.71
03/06/1997,1.0525,798.6,352.15,19.7,160,9074,190.71
03/07/1997,1.0525,805,348.75,19.86,160,9126,190.71
03/10/1997,1.0526,813.6,351.85,19.28,160,9181,190.71
03/11/1997,1.0534,811.3,353.55,19.24,160,9419,190.71
03/12/1997,1.057,804.3,352.1,19.61,160,9565,190.71
03/13/1997,1.057,789.6,353.55,19.89,160,9317,190.71
03/14/1997,1.058,793.2,352.25,20.14,160,9314,190.71
03/17/1997,1.0589,795.7,347.75,19.5,160,9499,190.71
03/18/1997,1.0614,789.7,349.45,20.25,160,9263,190.71
03/19/1997,1.0613,785.8,352,20.32,160,9172,190.71
03/20/1997,1.0614,782.6,351.5,20.18,160,9088,190.71
03/21/1997,1.0614,784.1,352.85,19.99,160,9303,190.71
03/24/1997,1.0613,790.9,350,19.59,160,9302,190.71
03/25/1997,1.0613,789.1,347.85,19.54,160,9328,190.71
03/26/1997,1.0585,790.5,350.35,19.29,160,9380,190.71
03/27/1997,1.0585,773.9,349.45,19.38,160,9380,190.71
03/31/1997,1.0605,757.1,351.15,19.38,160,9272,190.71
04/01/1997,1.0588,759.6,351.95,19.11,160.2,9044,191.59
04/02/1997,1.06,750.1,349.05,18.51,160.2,9138,191.59
04/03/1997,1.0575,750.3,348.85,18.18,160.2,9237,191.59
04/04/1997,1.058,757.9,348.75,17.68,160.2,9302,191.59
04/07/1997,1.058,762.1,348.05,17.76,160.2,9914,191.59
04/08/1997,1.058,766.1,348.55,17.93,160.2,9837,191.59
04/09/1997,1.0582,760.6,348.05,17.75,160.2,9738,191.59
04/10/1997,1.0586,758.3,348.65,17.93,160.2,9819,191.59
04/11/1997,1.059,737.6,346.95,17.88,160.2,9733,191.59
04/14/1997,1.0597,743.7,346.25,18.19,160.2,9518,191.59
04/15/1997,1.0599,754.7,342.05,17.96,160.2,9456,191.59
04/16/1997,1.0606,763.5,341.55,17.81,160.2,9490,191.59
04/17/1997,1.0609,761.8,342.55,17.69,160.2,9566,191.59
04/18/1997,1.0621,766.3,341.45,17.92,160.2,9419,191.59
04/21/1997,1.0619,760.4,342.9,18.34,160.2,9419,191.59
04/22/1997,1.0625,774.6,341.3,17.99,160.2,9422,191.59
04/23/1997,1.0626,773.6,341.35,18.06,160.2,9474,191.59
04/24/1997,1.0625,771.2,340.75,18.41,160.2,9634,191.59
04/25/1997,1.0625,765.4,342.15,18.27,160.2,9709,191.59
04/28/1997,1.0627,773,339.65,18.26,160.2,9732,191.59
04/29/1997,1.0627,794,339.95,18.61,160.2,9762,191.59
04/30/1997,1.0634,801.3,339.35,18.52,160.2,9858,191.59
05/01/1997,1.0635,798.5,340.45,18.29,160.1,9858,192
05/02/1997,1.064,813,340.25,17.97,160.1,9982,192
05/05/1997,1.0641,830.2,342.85,17.97,160.1,10074,192
05/06/1997,1.0645,827.8,340.45,18.07,160.1,9994,192
05/07/1997,1.0648,815.6,341.45,18.16,160.1,10219,192
05/08/1997,1.0645,820.3,343.75,18.69,160.1,10180,192
05/09/1997,1.0659,824.8,348.05,18.93,160.1,10437,192
05/12/1997,1.0665,837.7,347.65,19.72,160.1,10492,192
05/13/1997,1.068,833.1,349.5,19.62,160.1,10681,192
05/14/1997,1.0675,836,347.8,19.51,160.1,10648,192
05/15/1997,1.0669,841.9,347.45,19.44,160.1,10283,192
05/16/1997,1.067,829.8,344.05,20.35,160.1,10354,192
05/19/1997,1.0673,833.3,341.55,20.16,160.1,10499,192
05/20/1997,1.0679,841.7,343.1,20,160.1,10506,192
05/21/1997,1.0692,839.4,342.95,20.13,160.1,10641,192
05/22/1997,1.0703,835.7,342.65,20.18,160.1,10715,192
05/23/1997,1.0724,847,342.6,20,160.1,10745,192
05/26/1997,1.0738,847,343,20,160.1,10764,192
05/27/1997,1.071,849.7,344.05,19.22,160.1,10961,192
05/28/1997,1.074,847.2,344.85,19.24,160.1,11133,192
05/29/1997,1.074,844.1,345.75,19.48,160.1,11133,192
05/30/1997,1.0702,848.3,344.65,19.4,160.1,11301,192
06/02/1997,1.0706,846.4,343.5,19.52,160.3,11345,192.54
06/03/1997,1.0709,845.5,343.25,18.9,160.3,11361,192.54
06/04/1997,1.0715,840.1,341.25,18.72,160.3,11110,192.54
06/05/1997,1.0718,843.4,343.35,18.32,160.3,11030,192.54
06/06/1997,1.0722,858,343.45,17.7,160.3,11106,192.54
06/09/1997,1.0722,862.9,344.2,17.56,160.3,11334,192.54
06/10/1997,1.0723,865.3,344.05,17.5,160.3,11396,192.54
06/11/1997,1.0729,869.6,343.55,17.35,160.3,11429,192.54
06/12/1997,1.0736,883.5,341.55,17.44,160.3,11490,192.54
06/13/1997,1.0746,893.3,341.05,17.69,160.3,11852,192.54
06/16/1997,1.0732,893.9,342.65,17.86,160.3,11828,192.54
06/17/1997,1.0737,894.4,341.75,18.08,160.3,11954,192.54
06/18/1997,1.0744,889.1,339.25,17.77,160.3,12119,192.54
06/19/1997,1.0763,898,340.35,17.78,160.3,12206,192.54
06/20/1997,1.0755,898.7,337.65,17.67,160.3,12205,192.54
06/23/1997,1.0776,878.6,339.75,17.98,160.3,12121,192.54
06/24/1997,1.0762,896.3,337.75,17.87,160.3,12239,192.54
06/25/1997,1.0764,889,337.35,18.22,160.3,12587,192.54
06/26/1997,1.0763,883.7,338.25,17.85,160.3,13053,192.54
06/27/1997,1.0763,887.3,334.65,18.18,160.3,12874,192.54
06/30/1997,1.0764,885.1,333.95,18.51,160.3,12758,192.54
07/01/1997,1.0763,891,334.25,18.8,160.5,12568,192.76
07/02/1997,1.0766,904,331.35,18.92,160.5,13002,192.76
07/03/1997,1.0776,916.9,325.75,18.21,160.5,13260,192.76
07/04/1997,1.0774,916.9,324.5,18.06,160.5,13285,192.76
07/07/1997,1.0773,912.2,318,18.19,160.5,13494,192.76
07/08/1997,1.0789,918.8,319.85,18.38,160.5,13502,192.76
07/09/1997,1.0798,907.5,318.15,18.22,160.5,13502,192.76
07/10/1997,1.079,913.8,319.85,17.96,160.5,13617,192.76
07/11/1997,1.0799,916.7,321.35,18.09,160.5,13609,192.76
07/14/1997,1.0799,918.4,319.7,17.82,160.5,13153,192.76
07/15/1997,1.0806,925.8,318.05,18.39,160.5,12698,192.76
07/16/1997,1.0805,936.6,318.05,18.4,160.5,11617,192.76
07/17/1997,1.0809,931.6,323.75,18.69,160.5,12641,192.76
07/18/1997,1.0809,915.3,328.95,18.12,160.5,11728,192.76
07/21/1997,1.0809,912.9,325.55,18.09,160.5,11182,192.76
07/22/1997,1.0813,934,325.25,18.22,160.5,11292,192.76
07/23/1997,1.0817,936.6,323.1,18.39,160.5,12235,192.76
07/24/1997,1.0815,940.3,323.38,18.44,160.5,12427,192.76
07/25/1997,1.0819,938.8,326,18.53,160.5,12524,192.76
07/28/1997,1.0824,936.5,328.62,18.41,160.5,12523,192.76
07/29/1997,1.0829,942.3,325.95,18.59,160.5,12938,192.76
07/30/1997,1.0829,952.3,326.05,18.97,160.5,13044,192.76
07/31/1997,1.0829,954.3,324.55,18.94,160.5,13019,192.76
08/01/1997,1.083,947.1,324.65,18.95,160.8,12872,192.74
08/04/1997,1.0829,950.3,323.9,19.46,160.8,12259,192.74
08/05/1997,1.0839,952.4,320.75,19.52,160.8,12017,192.74
08/06/1997,1.084,960.3,318.55,19.2,160.8,11909,192.74
08/07/1997,1.085,951.2,321.95,18.9,160.8,12523,192.74
08/08/1997,1.0854,933.5,327.15,18.48,160.8,12323,192.74
08/11/1997,1.0852,937,328.45,18.58,160.8,12129,192.74
08/12/1997,1.0853,926.5,327.05,18.85,160.8,11949,192.74
08/13/1997,1.0858,922,327.15,18.99,160.8,11810,192.74
08/14/1997,1.0859,924.8,324.05,19.19,160.8,11851,192.74
08/15/1997,1.0873,900.8,326.05,18.99,160.8,11905,192.74
08/18/1997,1.0898,912.5,321.35,18.93,160.8,11335,192.74
08/19/1997,1.0885,926,323.25,19.07,160.8,11338,192.74
08/20/1997,1.0886,939.4,321.45,18.96,160.8,11211,192.74
08/21/1997,1.0905,925,323.88,18.51,160.8,10849,192.74
08/22/1997,1.092,923.5,326.45,18.54,160.8,11180,192.74
08/25/1997,1.092,920.2,324.7,18.54,160.8,11158,192.74
08/26/1997,1.092,913,325.9,18.2,160.8,11422,192.74
08/27/1997,1.0915,913.7,325.45,18.56,160.8,11626,192.74
08/28/1997,1.093,903.7,323.95,18.4,160.8,11719,192.74
